study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_09	T_NK_lineage	4	Treg	6	5114	0.48380965990282937	0.0	0.0	0.0	0.48380965990282937
vaccination_study_09	T_NK_lineage	4	CD8 Naive / T Central Memory	7	5114	0.2577272077736496	0.0	0.0	0.0	0.2577272077736496
vaccination_study_09	T_NK_lineage	4	CD4 Naive / T Central Memory	8	5114	0.12657187767933695	0.0005866249511145874	0.0	0.0	0.12751047760112028
vaccination_study_09	T_NK_lineage	5	CD4 Naive / T Central Memory	1	5061	0.811024578450986	1.0	0.0	0.0	2.411024578450986
vaccination_study_09	T_NK_lineage	5	CD8 Naive / T Central Memory	2	5061	0.747924406973421	0.06461173681090694	0.0	0.0	0.8513031858708722
vaccination_study_09	T_NK_lineage	5	Treg	3	5061	0.48380965990282937	0.11460185734044655	0.00019758940920766647	0.0	0.6673702210567516
vaccination_study_09	T_NK_lineage	5	ydT Cell	4	5061	0.5000035724492712	0.06382137917407626	0.0	0.0	0.6021177791277932
vaccination_study_09	T_NK_lineage	5	CD4 T Effector Memory	5	5061	0.41498642469276936	0.0023710729104919974	0.0	0.0	0.41878014134955655
vaccination_study_09	T_NK_lineage	5	MAIT Cell	6	5061	0.384549156901972	0.012448132780082987	0.0	0.0	0.40446616935010477
vaccination_study_09	T_NK_lineage	5	NK Cell	7	5061	0.3007895112889397	0.0	0.0	0.0	0.3007895112889397
vaccination_study_09	T_NK_lineage	5	CD8 Cytotoxic / T Effector Memory	8	5061	0.2746498999714204	0.0007903576368306659	0.0	0.0	0.2759144721903495
vaccination_study_09	T_NK_lineage	6	CD8 Naive / T Central Memory	1	4617	0.8853493855387253	0.98635477582846	0.0	0.0	2.4635170268642614
vaccination_study_09	T_NK_lineage	6	CD4 Naive / T Central Memory	2	4617	0.7372499285510146	0.7842755035737492	0.0	0.0	1.9920907342690133
vaccination_study_09	T_NK_lineage	6	CD8 Cytotoxic / T Effector Memory	3	4617	0.7228743926836239	0.015161360190599956	0.0	0.0	0.7471325689885838
vaccination_study_09	T_NK_lineage	6	Treg	4	4617	0.48380965990282937	0.0602122590426684	0.00021659085986571366	0.0	0.5803658652309646
vaccination_study_09	T_NK_lineage	6	ydT Cell	5	4617	0.5000035724492712	0.02230885856616851	0.0	0.0	0.5356977461551408
vaccination_study_09	T_NK_lineage	6	MAIT Cell	6	4617	0.384549156901972	0.0034654537578514186	0.00021659085986571366	0.0	0.3903104737744
vaccination_study_09	T_NK_lineage	6	CD4 T Effector Memory	7	4617	0.3496820520148614	0.0034654537578514186	0.0	0.0	0.3552267780274237
vaccination_study_09	T_NK_lineage	6	NK Cell	8	4617	0.3007895112889397	0.00043318171973142733	0.00043318171973142733	0.0	0.3019157837602414
vaccination_study_09	T_NK_lineage	7	CD8 Naive / T Central Memory	1	4281	0.9121213203772507	0.9936930623686054	0.0	0.0	2.5020302201670193
vaccination_study_09	T_NK_lineage	7	CD4 Naive / T Central Memory	2	4281	0.7791440411546156	0.6661994861013781	0.0	0.0	1.8450632189168206
vaccination_study_09	T_NK_lineage	7	CD8 Cytotoxic / T Effector Memory	3	4281	0.7328915404401257	0.011212333566923615	0.0	0.0	0.7508312741472035
vaccination_study_09	T_NK_lineage	7	Treg	4	4281	0.48380965990282937	0.05209063302966597	0.000233590282644242	0.0	0.5673882630329392
vaccination_study_09	T_NK_lineage	7	ydT Cell	5	4281	0.5000035724492712	0.02102312543798178	0.0	0.0	0.533640573150042
vaccination_study_09	T_NK_lineage	7	MAIT Cell	6	4281	0.384549156901972	0.005372576500817566	0.000467180565288484	0.0	0.3936124598685686
vaccination_study_09	T_NK_lineage	7	CD4 T Effector Memory	7	4281	0.3694341240354387	0.003270263957019388	0.0	0.0	0.3746665463666697
vaccination_study_09	T_NK_lineage	7	NK Cell	8	4281	0.3007895112889397	0.000467180565288484	0.000233590282644242	0.0	0.30177059047604554
vaccination_study_09	T_NK_lineage	8	CD4 Naive / T Central Memory	1	4219	0.6868855387253501	0.9990519080350794	0.0	0.0	2.285368591581477
vaccination_study_09	T_NK_lineage	8	Treg	2	4219	0.48380965990282937	0.16662716283479498	0.015406494429959706	0.0	0.7658196148684611
vaccination_study_09	T_NK_lineage	8	CD4 T Effector Memory	3	4219	0.529879965704487	0.08912064470253614	0.0	0.0	0.6724729972285448
vaccination_study_09	T_NK_lineage	8	CD8 Naive / T Central Memory	4	4219	0.6074128322377822	0.01374733349134866	0.0	0.0	0.62940856582394
vaccination_study_09	T_NK_lineage	8	MAIT Cell	5	4219	0.384549156901972	0.11068973690447974	0.00047404598246029864	0.0	0.5621267819315998
vaccination_study_09	T_NK_lineage	8	ydT Cell	6	4219	0.5000035724492712	0.03721260962313344	0.0	0.0	0.5595437478462847
vaccination_study_09	T_NK_lineage	8	NK Cell	7	4219	0.3007895112889397	0.0011851149561507466	0.0011851149561507466	0.0	0.30387081017493167
vaccination_study_09	T_NK_lineage	8	CD8 Cytotoxic / T Effector Memory	8	4219	0.2746498999714204	0.00711068973690448	0.0	0.0	0.28602700355046756
vaccination_study_09	T_NK_lineage	9	CD4 Naive / T Central Memory	1	3857	0.6970527293512432	0.9955924293492352	0.0	0.0	2.2900006163100195
vaccination_study_09	T_NK_lineage	9	CD4 T Effector Memory	2	3857	0.7087775078593884	0.3946072076743583	0.0	0.0	1.3401490401383618
vaccination_study_09	T_NK_lineage	9	Treg	3	3857	0.48380965990282937	0.19756287269898884	0.014519056261343012	0.0	0.8144293124825546
vaccination_study_09	T_NK_lineage	9	CD8 Naive / T Central Memory	4	3857	0.5736639039725636	0.008296603577910292	0.0	0.0	0.5869384696972201
vaccination_study_09	T_NK_lineage	9	ydT Cell	5	3857	0.5000035724492712	0.03707544723878662	0.00025926886180969663	0.0	0.5595835568931394
vaccination_study_09	T_NK_lineage	9	MAIT Cell	6	3857	0.384549156901972	0.04900181488203267	0.00025926886180969663	0.0	0.46321132957503397
vaccination_study_09	T_NK_lineage	9	CD8 Cytotoxic / T Effector Memory	7	3857	0.2746498999714204	0.020482240082966036	0.0	0.0	0.3074214841041661
vaccination_study_09	T_NK_lineage	9	NK Cell	8	3857	0.3007895112889397	0.002074150894477573	0.0018148820326678765	0.0	0.3059230347527717
