study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_04	Myeloid_lineage	5	Non-Classical Monocyte	4	3249	0.36834935291001286	0.0006155740227762388	0.0006155740227762388	0.0	0.3699498453692311
vaccination_study_04	Myeloid_lineage	5	Conventional DC 2	5	3249	0.3650571406947703	0.0	0.0	0.0	0.3650571406947703
vaccination_study_04	Myeloid_lineage	5	Plasmacytoid DC	6	3249	0.21579505032922122	0.0	0.0	0.0	0.21579505032922122
vaccination_study_04	Myeloid_lineage	6	Classical Monocyte	1	3204	0.8638840535835919	1.0	1.0	0.0	3.463884053583592
vaccination_study_04	Myeloid_lineage	6	Intermediate Monocyte	2	3204	0.4892454400968743	0.02372034956304619	0.0	0.0	0.5271979993977483
vaccination_study_04	Myeloid_lineage	6	Non-Classical Monocyte	3	3204	0.48229016877317793	0.0	0.0	0.0	0.48229016877317793
vaccination_study_04	Myeloid_lineage	6	Conventional DC 1	4	3204	0.41090592598198744	0.0	0.0	0.0	0.41090592598198744
vaccination_study_04	Myeloid_lineage	6	Conventional DC 2	5	3204	0.3650571406947703	0.0024968789013732834	0.0	0.0	0.36905214693696753
vaccination_study_04	Myeloid_lineage	6	Plasmacytoid DC	6	3204	0.21579505032922122	0.0	0.0	0.0	0.21579505032922122
vaccination_study_04	Myeloid_lineage	7	Classical Monocyte	1	3037	0.8517369257549383	1.0	0.9993414553836022	0.0	3.4510783811385406
vaccination_study_04	Myeloid_lineage	7	Intermediate Monocyte	2	3037	0.6209793385302353	0.07474481396114586	0.00032927230819888045	0.0	0.7409003131762676
vaccination_study_04	Myeloid_lineage	7	Non-Classical Monocyte	3	3037	0.5419662453644138	0.0	0.0	0.0	0.5419662453644138
vaccination_study_04	Myeloid_lineage	7	Conventional DC 1	4	3037	0.41090592598198744	0.0	0.0	0.0	0.41090592598198744
vaccination_study_04	Myeloid_lineage	7	Conventional DC 2	5	3037	0.3650571406947703	0.0	0.0	0.0	0.3650571406947703
vaccination_study_04	Myeloid_lineage	7	Plasmacytoid DC	6	3037	0.21579505032922122	0.0	0.0	0.0	0.21579505032922122
vaccination_study_04	Myeloid_lineage	8	Classical Monocyte	1	2683	0.9632029062287142	1.0	1.0	0.0	3.5632029062287143
vaccination_study_04	Myeloid_lineage	8	Non-Classical Monocyte	2	2683	0.4524029365019299	0.0	0.0	0.0	0.4524029365019299
vaccination_study_04	Myeloid_lineage	8	Intermediate Monocyte	3	2683	0.42058578672519487	0.004099888184867686	0.0	0.0	0.42714560782098315
vaccination_study_04	Myeloid_lineage	8	Conventional DC 1	4	2683	0.41090592598198744	0.0	0.0	0.0	0.41090592598198744
vaccination_study_04	Myeloid_lineage	8	Conventional DC 2	5	2683	0.3650571406947703	0.0	0.0	0.0	0.3650571406947703
vaccination_study_04	Myeloid_lineage	8	Plasmacytoid DC	6	2683	0.21579505032922122	0.0	0.0	0.0	0.21579505032922122
vaccination_study_04	Myeloid_lineage	9	Plasmacytoid DC	1	2474	0.9703398168470445	1.0	1.0	0.0	3.570339816847045
vaccination_study_04	Myeloid_lineage	9	Conventional DC 2	2	2474	0.7897373798531748	0.0	0.0	0.0	0.7897373798531748
vaccination_study_04	Myeloid_lineage	9	Conventional DC 1	3	2474	0.41090592598198744	0.0012126111560226355	0.0	0.0	0.4128461038316237
vaccination_study_04	Myeloid_lineage	9	Intermediate Monocyte	4	2474	0.08404601528797397	0.0	0.0	0.0	0.08404601528797397
vaccination_study_04	Myeloid_lineage	9	Non-Classical Monocyte	5	2474	0.04426700976311208	0.0	0.0	0.0	0.04426700976311208
vaccination_study_04	Myeloid_lineage	9	Classical Monocyte	6	2474	0.024589419511087566	0.0	0.0	0.0	0.024589419511087566
